order_id,order_date,delivery_date,customer_id,seller_id,region,product_category,payment_method,order_value,discount_percent,final_price,quantity,delivery_status,refund_flag,delivery_time_days,customer_rating,satisfaction_score,logistics_partner,delay_reason,repeat_purchase_flag,customer_name,customer_email,customer_segment,seller_name,seller_region
ORD009322,19-05-2025,23-05-2025,CUST01328,SELL0038,Delhi,Toys,Cod,6183.628094,11.7,5460.143607,2,Delivered,FALSE,4,1.4,47,Ecom Express,Logistics Issue,TRUE,Customer_2900,customer2900@email.com,Premium,Seller_320,North
ORD016878,07-11-2024,15-11-2024,CUST03679,SELL0039,Delhi,Sports,Debit Card,22593.47318,13.28,19593.05994,4,Delivered,FALSE,8,1.2,75.1,Ecom Express,Incorrect Address,TRUE,Customer_5418,customer5418@email.com,Premium,Seller_485,South
ORD019082,17-05-2025,23-05-2025,CUST03865,SELL0039,Mumbai,Sports,Wallet,19830.05788,37.57,12379.90513,3,Delivered,TRUE,6,1.9,95.8,Ecom Express,,TRUE,Customer_473,customer473@email.com,Regular,Seller_485,South
ORD003546,24-12-2024,28-12-2024,CUST05693,SELL0039,Mumbai,Fashion,Credit Card,10545.96511,45.66,5730.677442,3,Delivered,FALSE,4,4.4,1.6,Ecom Express,Weather,TRUE,Customer_2668,customer2668@email.com,Premium,Seller_485,South
ORD014345,11-01-2025,13-01-2025,CUST02207,SELL0039,Guwahati,Home,Cod,23052.42517,21.94,17994.72309,2,Delivered,FALSE,2,2.2,85.2,Ecom Express,,FALSE,Customer_2591,customer2591@email.com,Regular,Seller_485,South
ORD019709,29-09-2025,07-10-2025,CUST05495,SELL0039,Rajkot,Electronics,Upi,5840.647562,31.83,3981.569443,2,Cancelled,FALSE,8,1.4,62.7,Ecom Express,Incorrect Address,FALSE,Customer_158,customer158@email.com,Premium,Seller_485,South
ORD002696,25-05-2025,04-06-2025,CUST05196,SELL0039,Patna,Beauty,Upi,1802.461487,46.65,961.6132032,2,Delivered,FALSE,10,3.6,67.5,Ecom Express,Weather,FALSE,Customer_2171,customer2171@email.com,Premium,Seller_485,South
ORD018102,23-09-2024,06-10-2024,CUST00040,SELL0040,Surat,Beauty,Debit Card,12877.22831,47.46,6765.695756,1,Delivered,FALSE,13,1.1,64.6,Ecom Express,Logistics Issue,TRUE,Customer_4150,customer4150@email.com,Regular,Seller_460,West
ORD003277,18-08-2024,24-08-2024,CUST01920,SELL0040,Amritsar,Sports,Debit Card,7762.933577,37.64,4840.965379,2,Delivered,FALSE,6,3.8,65.2,Ecom Express,Logistics Issue,FALSE,Customer_2519,customer2519@email.com,Premium,Seller_460,West
ORD019955,08-09-2024,16-09-2024,CUST02402,SELL0040,Rajkot,Groceries,Cod,12996.44962,29.91,9109.211539,1,Delivered,FALSE,8,2.6,72.6,Ecom Express,High Demand,TRUE,Customer_5018,customer5018@email.com,Regular,Seller_460,West
ORD016159,19-04-2025,03-05-2025,CUST02783,SELL0041,Rajkot,Home,Upi,3436.473051,2.51,3350.217577,3,Pending,FALSE,14,4.1,77.6,Ecom Express,Incorrect Address,FALSE,Customer_1886,customer1886@email.com,Occasional,Seller_296,West
ORD016980,28-03-2025,10-04-2025,CUST04234,SELL0041,Ahmedabad,Home,Wallet,25470.44514,36.08,16280.70853,4,Delivered,FALSE,13,3.9,6,Ecom Express,Weather,FALSE,Customer_5486,customer5486@email.com,Premium,Seller_296,West
ORD005258,19-06-2025,28-06-2025,CUST00060,SELL0041,Rajkot,Beauty,Debit Card,3159.479589,39.98,1896.319649,4,Cancelled,FALSE,9,3.6,5.1,Ecom Express,,TRUE,Customer_3468,customer3468@email.com,Regular,Seller_296,West
ORD019948,12-09-2025,22-09-2025,CUST00550,SELL0041,Lucknow,Beauty,Credit Card,5884.893967,15.57,4968.615977,2,Delivered,FALSE,10,1.6,40.2,Ecom Express,Weather,FALSE,Customer_656,customer656@email.com,Premium,Seller_296,West
ORD000459,04-04-2025,14-04-2025,CUST05835,SELL0041,Kanpur,Beauty,Credit Card,12348.69157,27.12,8999.726413,3,Delivered,TRUE,10,2.8,98.9,Ecom Express,Weather,TRUE,Customer_421,customer421@email.com,Occasional,Seller_296,West
ORD001697,02-02-2025,11-02-2025,CUST01170,SELL0041,Bhubaneswar,Sports,Upi,21470.39234,32.41,14511.83819,4,Delivered,FALSE,9,2.2,88.8,Ecom Express,Weather,FALSE,Customer_1479,customer1479@email.com,Occasional,Seller_296,West
ORD016628,16-06-2025,22-06-2025,CUST03421,SELL0041,Coimbatore,Electronics,Debit Card,23498.57705,46.41,12592.88744,1,Delivered,FALSE,6,4.5,46.9,Ecom Express,High Demand,FALSE,Customer_2145,customer2145@email.com,Occasional,Seller_296,West
ORD015209,07-08-2024,11-08-2024,CUST04927,SELL0041,Bhubaneswar,Beauty,Upi,11743.84039,8.93,10695.11545,1,Delivered,FALSE,4,4.2,38.5,Ecom Express,High Demand,FALSE,Customer_3078,customer3078@email.com,Regular,Seller_296,West
ORD008679,19-01-2025,29-01-2025,CUST02010,SELL0041,Lucknow,Toys,Wallet,18709.57189,86.24858047,2572.831722,3,Delivered,FALSE,10,4.9,43.2,Ecom Express,Weather,TRUE,Customer_2340,customer2340@email.com,Regular,Seller_296,West
ORD001034,05-08-2025,11-08-2025,CUST04181,SELL0041,Patna,Fashion,Upi,1084.322409,8.27,994.6489454,3,Cancelled,FALSE,6,4.2,37.8,Ecom Express,High Demand,TRUE,Customer_963,customer963@email.com,Premium,Seller_296,West
ORD002179,02-02-2025,04-02-2025,CUST04694,SELL0041,Chennai,Fashion,Wallet,2843.663333,26.57,2088.101985,4,Delivered,FALSE,2,1.7,61.4,Ecom Express,,FALSE,Customer_1826,customer1826@email.com,Occasional,Seller_296,West
ORD005279,30-01-2025,28-12-2024,CUST01523,SELL0042,Kanpur,Beauty,Credit Card,5484.357542,17.49,4525.143408,4,Pending,FALSE,7,2.9,46.3,Ecom Express,High Demand,TRUE,Customer_2392,customer2392@email.com,Regular,Seller_225,West
ORD010675,06-11-2024,11-11-2024,CUST01401,SELL0042,Ranchi,Groceries,Debit Card,12970.44975,9.7,11712.31613,1,Delivered,TRUE,5,2.4,41.1,Ecom Express,Weather,TRUE,Customer_4870,customer4870@email.com,Regular,Seller_225,West
ORD015573,10-09-2025,14-09-2025,CUST00089,SELL0042,Kolkata,Sports,Debit Card,7523.766776,49.31,3813.797379,2,Delivered,FALSE,4,4,91.5,Ecom Express,High Demand,FALSE,Customer_5503,customer5503@email.com,Regular,Seller_225,West
ORD004631,23-02-2025,28-02-2025,CUST01862,SELL0042,Surat,Home,Cod,16677.48552,18.12,13655.52514,3,Delivered,TRUE,5,3.1,19.3,Ecom Express,,FALSE,Customer_1471,customer1471@email.com,Premium,Seller_225,West
ORD005117,26-10-2024,08-11-2024,CUST02029,SELL0043,Amritsar,Groceries,Cod,16295.61927,27.07,11884.39514,1,Cancelled,FALSE,13,2.2,92.8,Ecom Express,Weather,FALSE,Customer_558,customer558@email.com,Occasional,Seller_16,North
ORD015181,19-07-2025,31-07-2025,CUST02936,SELL0043,Jaipur,Electronics,Upi,20882.43167,19.43,16824.97519,1,Delivered,FALSE,12,2.4,63.9,Ecom Express,Logistics Issue,TRUE,Customer_2405,customer2405@email.com,Regular,Seller_16,North
ORD005266,26-09-2025,01-10-2025,CUST00793,SELL0043,Chandigarh,Fashion,Debit Card,3120.465491,28.14,2242.366502,3,Pending,FALSE,5,1.7,9.3,Ecom Express,Incorrect Address,FALSE,Customer_3472,customer3472@email.com,Premium,Seller_16,North
ORD005283,26-08-2024,31-08-2024,CUST03911,SELL0043,Kochi,Sports,Cod,7579.41674,43.89,4252.810733,1,Delivered,FALSE,5,3.9,30.8,Ecom Express,,FALSE,Customer_3481,customer3481@email.com,Premium,Seller_16,North
ORD017001,18-12-2024,24-12-2024,CUST02259,SELL0043,Pune,Electronics,Credit Card,16832.71636,24.21,12757.51573,3,Delivered,FALSE,6,1.6,15,Ecom Express,Logistics Issue,TRUE,Customer_1236,customer1236@email.com,Occasional,Seller_16,North
ORD003427,24-12-2024,01-01-2025,CUST05545,SELL0044,Ahmedabad,Fashion,Wallet,11926.30133,23.16,9164.169944,4,Delivered,TRUE,8,4.7,43.5,Ecom Express,Logistics Issue,TRUE,Customer_2602,customer2602@email.com,Regular,Seller_234,North
ORD011037,05-06-2025,11-06-2025,CUST03162,SELL0044,Delhi,Electronics,Upi,4101.430244,7.88,3778.23754,1,Delivered,FALSE,6,2.9,45,Ecom Express,High Demand,TRUE,Customer_1939,customer1939@email.com,Premium,Seller_234,North
ORD012997,12-04-2025,23-04-2025,CUST05452,SELL0044,Bengaluru,Groceries,Wallet,11885.60384,42.59,6823.525167,3,Delivered,FALSE,11,1.5,22.5,Ecom Express,,TRUE,Customer_4120,customer4120@email.com,Regular,Seller_234,North
ORD000506,22-09-2025,04-10-2025,CUST01853,SELL0044,Kolkata,Beauty,Upi,2771.497575,25.22,2072.525886,4,Delivered,TRUE,12,4.7,90.3,Ecom Express,Incorrect Address,TRUE,Customer_490,customer490@email.com,Premium,Seller_234,North
ORD004567,08-02-2025,20-02-2025,CUST04589,SELL0045,Kochi,Groceries,Credit Card,2967.198886,49.66,1493.687919,3,Delivered,FALSE,12,1.7,44.3,Ecom Express,Incorrect Address,TRUE,Customer_2891,customer2891@email.com,Regular,Seller_307,North
ORD008565,24-06-2025,27-06-2025,CUST02588,SELL0045,Vadodara,Beauty,Credit Card,3155.603319,14.65,2693.307433,4,Delivered,FALSE,3,3.1,95.5,Ecom Express,Logistics Issue,FALSE,Customer_4514,customer4514@email.com,Premium,Seller_307,North
ORD004349,06-11-2024,12-11-2024,CUST04730,SELL0045,Rajkot,Beauty,Debit Card,10194.79908,29.09,7229.132026,2,Delivered,FALSE,6,2.2,29.8,Ecom Express,Logistics Issue,TRUE,Customer_3065,customer3065@email.com,Premium,Seller_307,North
ORD015675,15-12-2024,20-12-2024,CUST04277,SELL0046,Chandigarh,Groceries,Debit Card,10197.89102,4.08,9781.817067,4,Delivered,FALSE,5,1.1,53.8,Ecom Express,High Demand,TRUE,Customer_3844,customer3844@email.com,Premium,Seller_316,East
ORD018296,23-03-2025,03-04-2025,CUST00825,SELL0046,Surat,Sports,Upi,4894.082373,8.06,4499.619334,3,Delivered,FALSE,11,5,80.7,Ecom Express,High Demand,TRUE,Customer_3980,customer3980@email.com,Premium,Seller_316,East
ORD009150,22-06-2025,05-07-2025,CUST00070,SELL0046,Rajkot,Sports,Credit Card,2799.703193,117.0722576,-477.9725411,3,Delivered,FALSE,13,2.9,84.9,Ecom Express,,FALSE,Customer_2967,customer2967@email.com,Occasional,Seller_316,East
ORD013179,12-12-2024,21-12-2024,CUST00018,SELL0046,Bhubaneswar,Groceries,Cod,5727.374649,46.64,3056.127113,1,Delivered,FALSE,9,4.8,96.1,Ecom Express,,FALSE,Customer_657,customer657@email.com,Occasional,Seller_316,East
ORD006184,18-10-2024,27-10-2024,CUST02790,SELL0046,Chandigarh,Toys,Cod,15148.38058,18.18,12394.40499,1,Delivered,TRUE,9,1.3,29.5,Ecom Express,High Demand,TRUE,Customer_3826,customer3826@email.com,Occasional,Seller_316,East
ORD018398,22-10-2024,31-10-2024,CUST01215,SELL0046,Bhubaneswar,Fashion,Cod,5948.740165,38.07,3684.054784,2,Delivered,TRUE,9,3.9,15.9,Ecom Express,Logistics Issue,FALSE,Customer_4017,customer4017@email.com,Occasional,Seller_316,East
ORD015852,19-09-2024,02-10-2024,CUST00735,SELL0046,Amritsar,Sports,Upi,217.1925505,26.79,159.0066662,1,Delivered,FALSE,13,3.7,85.7,Ecom Express,High Demand,TRUE,Customer_2671,customer2671@email.com,Regular,Seller_316,East
ORD015376,16-09-2025,28-09-2025,CUST05598,SELL0047,Hyderabad,Home,Upi,13788.68371,25.8,10231.20331,1,Delivered,FALSE,12,2,37.6,Ecom Express,High Demand,FALSE,Customer_3574,customer3574@email.com,Occasional,Seller_115,East
ORD007350,09-11-2024,16-11-2024,CUST02069,SELL0047,Rajkot,Fashion,Credit Card,20635.49844,23.13,15862.50765,2,Delivered,FALSE,7,1.6,54.1,Ecom Express,,FALSE,Customer_4212,customer4212@email.com,Regular,Seller_115,East
ORD014235,16-10-2024,28-10-2024,CUST04536,SELL0048,Jamshedpur,Sports,Wallet,12084.06053,49.51,6101.242162,1,Pending,FALSE,12,2.5,58.6,Ecom Express,Logistics Issue,FALSE,Customer_5372,customer5372@email.com,Premium,Seller_488,West
ORD014943,09-05-2025,17-05-2025,CUST03605,SELL0048,Bhubaneswar,Fashion,Credit Card,10659.987,36.3,6790.411718,2,Delivered,FALSE,8,1,70.3,Ecom Express,High Demand,FALSE,Customer_4014,customer4014@email.com,Occasional,Seller_488,West
ORD003770,01-11-2024,07-11-2024,CUST04848,SELL0048,Chandigarh,Sports,Credit Card,16432.35259,21.84,12843.52678,3,Delivered,FALSE,6,1.1,99.9,Ecom Express,,FALSE,Customer_2790,customer2790@email.com,Premium,Seller_488,West
ORD002004,02-05-2025,06-05-2025,CUST00772,SELL0049,Bengaluru,Fashion,Upi,8129.423635,41.38,4765.468135,4,Cancelled,TRUE,4,1.4,29,Ecom Express,Logistics Issue,TRUE,Customer_1150,customer1150@email.com,Occasional,Seller_73,East
ORD019463,24-05-2025,25-05-2025,CUST02533,SELL0049,Chandigarh,Fashion,Wallet,5073.814872,9.69,4582.162211,2,Delivered,FALSE,1,3.3,36.3,Ecom Express,,FALSE,Customer_987,customer987@email.com,Premium,Seller_73,East
ORD011171,27-11-2024,01-12-2024,CUST01803,SELL0049,Coimbatore,Groceries,Credit Card,4243.488092,30.66,2942.434643,3,Delivered,FALSE,4,4.7,56.1,Ecom Express,High Demand,TRUE,Customer_1682,customer1682@email.com,Occasional,Seller_73,East
ORD013089,08-10-2024,17-10-2024,CUST01597,SELL0049,Visakhapatnam,Groceries,Upi,10294.1438,49.46,5202.660279,4,Delivered,FALSE,9,3.5,35.8,Ecom Express,,TRUE,Customer_5289,customer5289@email.com,Occasional,Seller_73,East
ORD004496,20-09-2024,02-10-2024,CUST05887,SELL0049,Amritsar,Sports,Upi,8901.845515,15.29,7540.753336,2,Delivered,FALSE,12,4.5,90.1,Ecom Express,Weather,FALSE,Customer_3145,customer3145@email.com,Regular,Seller_73,East
ORD002100,28-06-2025,02-07-2025,CUST04704,SELL0049,Kanpur,Fashion,Wallet,10926.73022,5.59,10315.926,1,Delivered,FALSE,4,1.5,20.3,Ecom Express,Logistics Issue,TRUE,Customer_1474,customer1474@email.com,Occasional,Seller_73,East
ORD015729,16-05-2025,28-05-2025,CUST05294,SELL0049,Vadodara,Sports,Debit Card,12953.09229,20.63,10280.86935,1,Delivered,FALSE,12,3.5,14.2,Ecom Express,Weather,TRUE,Customer_1375,customer1375@email.com,Premium,Seller_73,East
ORD010946,10-08-2024,16-08-2024,CUST03606,SELL0049,Kanpur,Groceries,Debit Card,333.0288074,18.54,271.2852665,1,Delivered,FALSE,6,1.6,82.3,Ecom Express,Logistics Issue,TRUE,Customer_5009,customer5009@email.com,Occasional,Seller_73,East
ORD007288,28-09-2024,10-10-2024,CUST02729,SELL0049,Chandigarh,Beauty,Wallet,1179.491583,20.97,932.1521978,2,Delivered,FALSE,12,4.6,39,Ecom Express,High Demand,FALSE,Customer_677,customer677@email.com,Occasional,Seller_73,East
ORD014733,08-08-2025,16-08-2025,CUST02683,SELL0050,Kanpur,Sports,Upi,15907.73526,32.87,10678.86268,2,Cancelled,FALSE,8,1.9,44.8,Ecom Express,Logistics Issue,FALSE,Customer_2162,customer2162@email.com,Regular,Seller_294,North
ORD013986,05-06-2025,12-06-2025,CUST00520,SELL0050,Ahmedabad,Toys,Wallet,19699.88311,35.59,12688.69471,4,Delivered,FALSE,7,3.9,27,Ecom Express,Logistics Issue,FALSE,Customer_4265,customer4265@email.com,Regular,Seller_294,North
ORD011127,08-08-2024,12-08-2024,CUST00012,SELL0051,Vadodara,Electronics,Cod,18965.38296,42.59,10888.02636,2,Delivered,FALSE,4,3.1,16.8,Ecom Express,High Demand,FALSE,Customer_562,customer562@email.com,Premium,Seller_465,East
ORD012322,10-09-2024,24-09-2024,CUST03170,SELL0051,Delhi,Groceries,Wallet,10242.86185,3.16,9919.187419,1,Cancelled,FALSE,14,3.5,60.4,Ecom Express,Logistics Issue,FALSE,Customer_4421,customer4421@email.com,Occasional,Seller_465,East
ORD005027,01-10-2024,31-07-2025,CUST02637,SELL0052,Guwahati,Fashion,Wallet,14573.80265,24.98,10933.26675,4,Cancelled,FALSE,8,4,59.6,Ecom Express,Logistics Issue,TRUE,Customer_3374,customer3374@email.com,Premium,Seller_1,North
ORD006997,04-04-2025,13-04-2025,CUST01613,SELL0052,Amritsar,Sports,Wallet,14264.36098,30.98,9845.261946,1,Delivered,FALSE,9,4.7,34.9,Ecom Express,Weather,TRUE,Customer_1791,customer1791@email.com,Occasional,Seller_1,North
ORD011065,23-11-2024,24-11-2024,CUST05768,SELL0052,Bengaluru,Sports,Upi,16210.37919,18.21,13258.46914,3,Delivered,FALSE,1,2.3,58.1,Ecom Express,,TRUE,Customer_3301,customer3301@email.com,Regular,Seller_1,North
ORD011227,25-09-2025,09-10-2025,CUST03424,SELL0052,Bhubaneswar,Electronics,Upi,8843.097226,38.1,5473.877183,1,Cancelled,FALSE,14,3.6,37.8,Ecom Express,,TRUE,Customer_2264,customer2264@email.com,Regular,Seller_1,North
ORD004097,21-01-2025,01-02-2025,CUST05532,SELL0052,Amritsar,Fashion,Debit Card,18880.37249,33.33,12587.54434,1,Delivered,FALSE,11,3.9,93.9,Ecom Express,High Demand,FALSE,Customer_2950,customer2950@email.com,Occasional,Seller_1,North
ORD003866,04-07-2025,12-07-2025,CUST00048,SELL0052,Pune,Electronics,Wallet,20818.88416,23.4,15947.26526,4,Delivered,FALSE,8,4.6,15.4,Ecom Express,,TRUE,Customer_2837,customer2837@email.com,Occasional,Seller_1,North
ORD000672,06-03-2025,08-03-2025,CUST03316,SELL0052,Visakhapatnam,Electronics,Debit Card,13327.20262,17.86,10946.96423,1,Delivered,FALSE,2,4,15.5,Ecom Express,Logistics Issue,TRUE,Customer_645,customer645@email.com,Regular,Seller_1,North
ORD005978,20-04-2025,25-04-2025,CUST01239,SELL0052,Bhubaneswar,Toys,Wallet,10019.67463,31.63,6850.451546,1,Cancelled,FALSE,5,4.6,19.1,Ecom Express,High Demand,FALSE,Customer_1435,customer1435@email.com,Regular,Seller_1,North
ORD012853,28-11-2024,01-12-2024,CUST03296,SELL0052,Jamshedpur,Sports,Upi,8196.138286,1.91,8039.592044,2,Delivered,FALSE,3,4.6,93.8,Ecom Express,Incorrect Address,TRUE,Customer_5262,customer5262@email.com,Premium,Seller_1,North
ORD004310,10-07-2025,11-07-2025,CUST02792,SELL0052,Visakhapatnam,Sports,Upi,3783.524506,45.29,2069.966257,2,Delivered,FALSE,1,1.7,56.4,Ecom Express,,FALSE,Customer_3051,customer3051@email.com,Premium,Seller_1,North
ORD002394,23-08-2025,26-08-2025,CUST02335,SELL0053,Jaipur,Electronics,Debit Card,18920.71884,28.19,13586.9682,3,Pending,TRUE,3,3.4,56.9,Ecom Express,High Demand,FALSE,Customer_1350,customer1350@email.com,Occasional,Seller_12,South
ORD001537,13-09-2024,22-09-2024,CUST01033,SELL0053,Mumbai,Groceries,Upi,641.305344,24.42,484.698579,4,Delivered,FALSE,9,4.9,67.1,Ecom Express,Incorrect Address,TRUE,Customer_912,customer912@email.com,Regular,Seller_12,South
ORD010846,08-03-2025,18-03-2025,CUST05445,SELL0053,Chandigarh,Toys,Upi,20944.47976,38.15,12954.16073,1,Cancelled,FALSE,10,4.8,22.6,Ecom Express,,TRUE,Customer_154,customer154@email.com,Premium,Seller_12,South
ORD007236,10-12-2024,15-12-2024,CUST01747,SELL0053,Delhi,Fashion,Upi,6542.105319,6.9,6090.700052,3,Delivered,FALSE,5,2.1,95.4,Ecom Express,High Demand,FALSE,Customer_2297,customer2297@email.com,Occasional,Seller_12,South
ORD008126,19-03-2025,29-03-2025,CUST04476,SELL0053,Delhi,Home,Wallet,24197.31097,45.94,13081.06631,2,Delivered,FALSE,10,2.2,98.7,Ecom Express,Weather,TRUE,Customer_4417,customer4417@email.com,Premium,Seller_12,South
ORD000013,11-08-2025,12-08-2025,CUST01409,SELL0053,Guwahati,Electronics,Upi,20671.22204,30.72,14321.02263,2,Delivered,FALSE,1,2.7,68.3,Ecom Express,,TRUE,Customer_12,customer12@email.com,Regular,Seller_12,South
ORD008230,19-08-2024,25-08-2024,CUST02224,SELL0053,Ranchi,Beauty,Upi,9018.964681,49.35,4568.105611,3,Delivered,FALSE,6,3.2,47.6,Ecom Express,,FALSE,Customer_4439,customer4439@email.com,Premium,Seller_12,South
ORD004768,12-11-2024,22-11-2024,CUST03524,SELL0053,Lucknow,Fashion,Wallet,22154.77691,2.4,21623.06227,3,Delivered,FALSE,10,1.2,54,Ecom Express,Incorrect Address,TRUE,Customer_3265,customer3265@email.com,Premium,Seller_12,South
ORD007685,12-09-2024,13-09-2024,CUST01068,SELL0053,Mumbai,Fashion,Debit Card,5733.239467,9.3,5200.048197,3,Delivered,FALSE,1,1.9,24.2,Ecom Express,High Demand,TRUE,Customer_373,customer373@email.com,Occasional,Seller_12,South
ORD016399,30-12-2024,02-01-2025,CUST04899,SELL0053,Bhubaneswar,Groceries,Credit Card,4393.094017,1.39,4332.03001,1,Delivered,FALSE,3,3.8,84.5,Ecom Express,Weather,TRUE,Customer_2512,customer2512@email.com,Occasional,Seller_12,South
ORD011018,04-05-2025,15-05-2025,CUST00902,SELL0054,Mumbai,Sports,Cod,2472.523566,5.15,2345.188603,3,Delivered,FALSE,11,2.6,17.3,Ecom Express,High Demand,TRUE,Customer_3125,customer3125@email.com,Occasional,Seller_363,East
ORD004415,20-02-2025,26-02-2025,CUST05307,SELL0054,Lucknow,Toys,Credit Card,7772.020146,21.15,6128.237885,4,Delivered,FALSE,6,1.3,31,Ecom Express,Incorrect Address,FALSE,Customer_3099,customer3099@email.com,Premium,Seller_363,East
ORD008144,06-06-2025,11-06-2025,CUST05509,SELL0054,Coimbatore,Home,Credit Card,14415.64962,0.77,14304.64911,3,Cancelled,FALSE,5,3.6,1.6,Ecom Express,,FALSE,Customer_4420,customer4420@email.com,Regular,Seller_363,East
ORD009842,07-08-2024,18-08-2024,CUST01135,SELL0054,Chandigarh,Fashion,Wallet,11989.66615,47.13,6338.936492,4,Delivered,FALSE,11,2.4,83.4,Ecom Express,Incorrect Address,TRUE,Customer_3456,customer3456@email.com,Regular,Seller_363,East
ORD018293,14-09-2024,17-09-2024,CUST02254,SELL0054,Ranchi,Toys,Debit Card,16737.0527,34.88,10899.16872,3,Delivered,FALSE,3,3,77.9,Ecom Express,,TRUE,Customer_2895,customer2895@email.com,Occasional,Seller_363,East
ORD017513,30-08-2024,31-08-2024,CUST00683,SELL0054,Pune,Electronics,Wallet,10911.84019,48.1,5663.245057,2,Delivered,FALSE,1,5,57.5,Ecom Express,Logistics Issue,FALSE,Customer_5636,customer5636@email.com,Regular,Seller_363,East
ORD001423,04-12-2024,11-12-2024,CUST03321,SELL0055,Patna,Toys,Debit Card,5412.254089,21.24,4262.69132,2,Delivered,FALSE,7,2.8,81.4,Ecom Express,Weather,TRUE,Customer_1275,customer1275@email.com,Regular,Seller_369,North
ORD019794,04-06-2025,17-08-2025,CUST02571,SELL0055,Chennai,Home,Cod,11135.05669,15.14,9449.209108,4,Delivered,FALSE,7,3.9,28.3,Ecom Express,,TRUE,Customer_3103,customer3103@email.com,Occasional,Seller_369,North
ORD005049,30-11-2024,04-12-2024,CUST04779,SELL0055,Rajkot,Home,Credit Card,11168.70107,10.66,9978.117538,3,Delivered,FALSE,4,1.2,24.1,Ecom Express,,TRUE,Customer_74,customer74@email.com,Occasional,Seller_369,North
ORD008678,21-10-2024,01-11-2024,CUST03753,SELL0055,Patna,Toys,Wallet,12182.8968,4.03,11691.92606,4,Delivered,FALSE,11,4.3,7.6,Ecom Express,Logistics Issue,TRUE,Customer_1257,customer1257@email.com,Occasional,Seller_369,North
ORD008119,05-12-2024,11-12-2024,CUST02084,SELL0055,Pune,Electronics,Cod,7883.579081,22.6,6101.890208,3,Delivered,FALSE,6,1.3,38.5,Ecom Express,Incorrect Address,TRUE,Customer_951,customer951@email.com,Occasional,Seller_369,North
ORD013551,13-03-2025,21-03-2025,CUST01056,SELL0055,Coimbatore,Toys,Upi,16019.62595,1.9,15715.25305,4,Delivered,FALSE,8,4,53.8,Ecom Express,,TRUE,Customer_247,customer247@email.com,Regular,Seller_369,North
ORD015662,17-03-2025,24-03-2025,CUST02704,SELL0056,Chandigarh,Sports,Cod,16789.66579,31.28,11537.85833,1,Delivered,FALSE,7,2.3,62.8,Ecom Express,High Demand,TRUE,Customer_2004,customer2004@email.com,Occasional,Seller_26,North
ORD017731,16-11-2024,20-11-2024,CUST04016,SELL0056,Chennai,Toys,Cod,18930.81173,22.64,14644.87595,4,Delivered,FALSE,4,2.6,64,Ecom Express,Logistics Issue,FALSE,Customer_4215,customer4215@email.com,Occasional,Seller_26,North
ORD005988,29-06-2025,04-07-2025,CUST01316,SELL0056,Kolkata,Home,Credit Card,7842.195711,22.15,6105.149361,2,Delivered,FALSE,5,2.8,34.9,Ecom Express,,TRUE,Customer_601,customer601@email.com,Regular,Seller_26,North
ORD019951,16-09-2025,28-09-2025,CUST00539,SELL0056,Vadodara,Sports,Credit Card,11809.86594,43.28,6698.555962,4,Delivered,FALSE,12,3.7,5.2,Ecom Express,Logistics Issue,FALSE,Customer_791,customer791@email.com,Premium,Seller_26,North
ORD005199,12-12-2024,17-12-2024,CUST00977,SELL0057,Hyderabad,Beauty,Debit Card,923.457449,30.52,641.6182356,2,Delivered,FALSE,5,1.4,68.6,Ecom Express,Logistics Issue,TRUE,Customer_646,customer646@email.com,Premium,Seller_423,West
ORD017005,27-08-2025,01-09-2025,CUST03168,SELL0057,Mumbai,Sports,Wallet,3229.999419,12.85,2814.944494,2,Delivered,FALSE,5,3,26,Ecom Express,,TRUE,Customer_3561,customer3561@email.com,Premium,Seller_423,West
ORD011629,28-01-2025,07-02-2025,CUST02363,SELL0057,Kanpur,Home,Credit Card,743.3813829,6.88,692.2367438,2,Delivered,FALSE,10,4.6,68.9,Ecom Express,Weather,TRUE,Customer_3118,customer3118@email.com,Premium,Seller_423,West
ORD003188,12-10-2024,17-10-2024,CUST00663,SELL0057,Visakhapatnam,Fashion,Wallet,28374.38097,15.2,24061.47506,4,Delivered,FALSE,5,3.8,24.7,Ecom Express,Weather,FALSE,Customer_2469,customer2469@email.com,Premium,Seller_423,West
ORD011341,10-09-2025,22-09-2025,CUST01947,SELL0057,Visakhapatnam,Beauty,Credit Card,4983.484806,40.77,2951.718051,3,Pending,FALSE,12,3.6,12.3,Ecom Express,Incorrect Address,FALSE,Customer_5072,customer5072@email.com,Regular,Seller_423,West
ORD011548,07-09-2024,21-09-2024,CUST05464,SELL0057,Kochi,Beauty,Cod,6601.103165,49.99,3301.211693,4,Delivered,FALSE,14,3.6,71.4,Ecom Express,High Demand,TRUE,Customer_5103,customer5103@email.com,Premium,Seller_423,West
ORD008563,30-11-2024,08-12-2024,CUST03716,SELL0057,Bhubaneswar,Beauty,Wallet,12317.7989,38.02,7634.571757,1,Delivered,FALSE,8,4.5,89,Ecom Express,Incorrect Address,FALSE,Customer_1794,customer1794@email.com,Occasional,Seller_423,West
ORD009463,14-11-2024,21-11-2024,CUST00270,SELL0057,Bengaluru,Fashion,Cod,17702.35422,5.6,16711.02238,2,Pending,FALSE,7,1.6,14.5,Ecom Express,Logistics Issue,TRUE,Customer_223,customer223@email.com,Occasional,Seller_423,West
