order_id,order_date,delivery_date,customer_id,seller_id,region,product_category,payment_method,order_value,discount_percent,final_price,quantity,delivery_status,refund_flag,delivery_time_days,customer_rating,satisfaction_score,logistics_partner,delay_reason,repeat_purchase_flag,customer_name,customer_email,customer_segment,seller_name,seller_region
ORD008193,2025-05-29,02-06-2025,CUST04293,SELL0181,East,Home,Wallet,11974.5,43.89,6718.89,4,Cancelled,No,4,4,100,Delhivery,High Demand,No,Customer_3799,customer3799@email.com,Occasional,Seller_321,West
ORD008194,2025-03-02,04-03-2025,CUST05043,SELL0497,North,Sports,Credit Card,13833.08,43.62,7799.09,1,Delivered,No,2,2.2,84,Shopee Express,High Demand,Yes,Customer_1419,customer1419@email.com,Occasional,Seller_28,West
ORD008195,2025-08-07,19-08-2025,CUST01252,SELL0078,East,Beauty,Debit Card,522.31,0.59,519.23,4,Delivered,No,12,3.7,89,Shopee Express,,No,Customer_500,customer500@email.com,Occasional,Seller_36,East
ORD008196,2025-04-30,09-05-2025,CUST02912,SELL0024,South,Toys,Cod,6827.66,28.43,4886.56,4,Delivered,No,9,2.2,51.7,Bluedart,Logistics Issue,Yes,Customer_3840,customer3840@email.com,Occasional,Seller_314,East
ORD008197,2024-08-04,08-08-2024,CUST03914,SELL0013,West,Toys,Upi,9464.39,27.1,6899.54,3,Delivered,No,4,1.7,45.7,Delhivery,High Demand,Yes,Customer_3353,customer3353@email.com,Regular,Seller_96,North
ORD008198,2025-08-02,08-08-2025,CUST00767,SELL0385,West,Beauty,Credit Card,16923.84,11.83,14921.75,3,Returned,No,6,1.7,41.3,Delhivery,Weather,Yes,Customer_4431,customer4431@email.com,Premium,Seller_231,West
ORD008199,2025-09-11,19-09-2025,CUST04632,SELL0057,North,Home,Wallet,19031.33,7.59,17586.85,4,Delivered,No,8,4.2,31.8,Bluedart,Incorrect Address,No,Customer_2396,customer2396@email.com,Occasional,Seller_423,West
ORD008200,2025-04-18,20-04-2025,CUST05253,SELL0200,East,Sports,Upi,15643.44,27.65,11318.03,2,Delivered,No,2,4.1,20.5,Shopee Express,Logistics Issue,Yes,Customer_3122,customer3122@email.com,Regular,Seller_333,North
ORD008201,2024-09-19,25-09-2024,CUST00544,SELL0260,South,Groceries,Cod,15744.95,27.02,11490.66,1,Delivered,No,6,4.1,80.3,Delhivery,Incorrect Address,Yes,Customer_1626,customer1626@email.com,Regular,Seller_173,South
ORD008202,2024-09-04,12-09-2024,CUST05524,SELL0197,West,Sports,Upi,17693.38,38.23,10929.2,4,Shipped,No,8,2.6,9.3,Bluedart,,No,Customer_3964,customer3964@email.com,Regular,Seller_360,East
ORD008203,2024-11-07,15-11-2024,CUST02503,SELL0454,North,Sports,Credit Card,4831.29,134.9484439,2710.35,4,Shipped,No,8,2.8,64.8,Xpressbees,Incorrect Address,No,Customer_4432,customer4432@email.com,Premium,Seller_447,South
ORD008204,2025-01-29,09-02-2025,CUST01342,SELL0251,South,Electronics,Credit Card,4812.02,5.41,4551.69,3,Delivered,No,11,2.7,76,Delhivery,Incorrect Address,Yes,Customer_4433,customer4433@email.com,Regular,Seller_127,East
ORD008205,2025-05-29,31-05-2025,CUST05741,SELL0428,East,Sports,Upi,3503.77,37.33,2195.81,4,Delivered,No,2,4.9,91.8,Ecom Express,Logistics Issue,Yes,Customer_2812,customer2812@email.com,Premium,Seller_282,West
ORD008206,2024-12-25,08-01-2025,CUST00028,SELL0179,West,Fashion,Upi,12138.76,47.62,6358.28,4,Delivered,No,14,3.1,95.2,Delhivery,Logistics Issue,Yes,Customer_3715,customer3715@email.com,Regular,Seller_162,North
ORD008207,2025-01-21,23-01-2025,CUST05497,SELL0500,East,Sports,Cod,8095.95,8.45,7411.84,1,Delivered,No,2,1.2,64.8,Bluedart,Logistics Issue,Yes,Customer_3804,customer3804@email.com,Premium,Seller_176,East
ORD008208,2024-10-08,21-10-2024,CUST00833,SELL0443,West,Groceries,Upi,4234.76,5.13,4017.52,2,Delivered,No,13,2.6,16.2,Shopee Express,Incorrect Address,No,Customer_1565,customer1565@email.com,Occasional,Seller_177,South
ORD008209,2025-03-03,10-03-2025,CUST04325,SELL0146,South,Sports,Upi,9292.85,46.64,4958.66,4,Delivered,No,7,1.9,28.1,Bluedart,,Yes,Customer_4434,customer4434@email.com,Regular,Seller_323,East
ORD008210,2025-05-02,13-05-2025,CUST01760,SELL0165,South,Toys,Wallet,478.17,29.18,338.64,1,Delivered,No,11,4,82.5,Xpressbees,Incorrect Address,No,Customer_2809,customer2809@email.com,Occasional,Seller_259,West
ORD008211,2025-05-04,08-05-2025,CUST02157,SELL0250,North,Beauty,Upi,6563.71,16.75,5464.29,3,Delivered,No,4,4.3,73.1,Bluedart,,No,Customer_1851,customer1851@email.com,Regular,Seller_398,East
ORD008212,2025-03-01,03-03-2025,CUST03503,SELL0262,West,Sports,Wallet,17473.57,114.7186383,9385.05,4,Delivered,No,2,3.4,41.5,Delhivery,,Yes,Customer_4435,customer4435@email.com,Regular,Seller_446,South
ORD008213,2024-12-10,23-12-2024,CUST00625,SELL0431,Soth,Groceries,Debit Card,8457.89,39.56,5111.95,3,Returned,No,13,3.9,86.5,Ecom Express,High Demand,Yes,Customer_4436,customer4436@email.com,Regular,Seller_497,East
ORD008214,2024-09-14,27-09-2024,CUST05186,SELL0024,North,Sports,Credit Card,14186.58,40.93,8380.01,2,Delivered,Yes,13,1.7,23.9,Delhivery,Logistics Issue,Yes,Customer_2298,customer2298@email.com,Regular,Seller_314,East
ORD008215,2024-12-16,25-12-2024,CUST05852,SELL0220,South,Fashion,Cod,5814.75,5.16,5514.71,2,Delivered,No,9,4.1,98.2,Ecom Express,Incorrect Address,Yes,Customer_844,customer844@email.com,Regular,Seller_433,North
ORD008216,2025-02-21,28-02-2025,CUST03694,SELL0371,East,Home,Debit Card,17400.05,19.71,13970.5,1,Delivered,No,7,4.3,43,Shopee Express,High Demand,Yes,Customer_4437,customer4437@email.com,Regular,Seller_201,South
ORD008217,2024-08-25,05-09-2024,CUST00673,SELL0236,West,Groceries,Upi,14074.4,0.27,14036.4,4,Delivered,No,11,2.5,72.4,Shopee Express,High Demand,Yes,Customer_1586,customer1586@email.com,Regular,Seller_334,East
ORD008218,2024-11-27,,CUST00584,SELL0171,South,Fashion,Wallet,19273.33,25.445,17199.52,3,Shipped,No,10,3,22.9,Other,High Demand,Yes,Customer_4438,customer4438@email.com,Occasional,Seller_221,East
ORD008219,2024-09-28,30-09-2024,CUST04476,SELL0219,South,Fashion,Cod,9827.7,35.86,6303.49,2,Cancelled,No,2,3.8,88.4,Other,Weather,Yes,Customer_4417,customer4417@email.com,Premium,Seller_83,East
ORD008220,2024-08-27,07-09-2024,CUST02998,SELL0469,West,Electronics,Debit Card,14559.74,46.31,7817.12,4,Delivered,No,11,4.1,9.8,Ecom Express,Incorrect Address,Yes,Customer_3422,customer3422@email.com,Occasional,Seller_63,East
ORD008221,2025-09-16,29-09-2025,CUST00822,SELL0142,West,Sports,Upi,9752.46,32.13,6618.99,2,Delivered,No,13,3.3,58.3,Bluedart,High Demand,Yes,Customer_1949,customer1949@email.com,Premium,Seller_306,West
ORD008222,2024-12-05,11-12-2024,CUST04330,SELL0480,West,Toys,Upi,1016.1,140.1738542,530.4,1,Delivered,Yes,6,2.3,50.4,Bluedart,,No,Customer_2552,customer2552@email.com,Occasional,Seller_113,East
ORD008223,2025-05-27,05-06-2025,CUST02652,SELL0305,North,Groceries,Debit Card,17769.04,30.26,12392.13,3,Delivered,No,9,4.6,3.6,Shopee Express,,Yes,Customer_4006,customer4006@email.com,Premium,Seller_186,South
ORD008224,2025-06-15,20-06-2025,CUST00877,SELL0468,South,Beauty,Wallet,7556.18,33.58,5018.81,3,Shipped,No,5,2.6,95.9,Ecom Express,Logistics Issue,Yes,Customer_4249,customer4249@email.com,Occasional,Seller_444,North
ORD008225,2025-06-26,29-06-2025,CUST02111,SELL0413,West,Beauty,Wallet,807.4,13.45,698.8,4,Delivered,No,3,2.3,72.4,Ecom Express,High Demand,Yes,Customer_1983,customer1983@email.com,Premium,Seller_385,East
ORD008226,2025-05-16,,CUST03265,SELL0474,South,Electronics,Cod,755.51,25.445,554.47,1,Delivered,No,12,3,92.3,Other,,No,Customer_1196,customer1196@email.com,Regular,Seller_9,East
ORD008227,2024-11-29,07-12-2024,CUST01778,SELL0133,East,Beauty,Debit Card,18797.27,26,13909.98,2,Cancelled,No,8,1.6,36.4,Shopee Express,Incorrect Address,Yes,Customer_1030,customer1030@email.com,Occasional,Seller_270,North
ORD008228,2025-04-09,15-04-2025,CUST04823,SELL0455,East,Electronics,Wallet,507.94,23.49,388.62,3,Cancelled,No,6,3.5,60.9,Delhivery,Weather,No,Customer_886,customer886@email.com,Occasional,Seller_243,South
ORD008229,2025-07-01,14-07-2025,CUST01196,SELL0378,West,Toys,Cod,6778.08,5.18,6426.98,4,Cancelled,No,13,4.7,77.3,Shopee Express,,No,Customer_217,customer217@email.com,Occasional,Seller_428,North
ORD008230,2024-08-19,25-08-2024,CUST02224,SELL0053,East,Beauty,Upi,13051.32,49.35,6610.49,3,Delivered,No,6,3.2,47.6,Ecom Express,,No,Customer_4439,customer4439@email.com,Premium,Seller_12,South
ORD008231,2024-12-06,10-12-2024,CUST05668,SELL0468,South,Groceries,Cod,8973.8,37.66,5594.27,1,Delivered,No,4,4.4,40.7,Xpressbees,Logistics Issue,Yes,Customer_4440,customer4440@email.com,Premium,Seller_444,North
ORD008232,2025-01-01,03-01-2025,CUST00864,SELL0414,South,Home,Wallet,5448.07,38.3,3361.46,4,Delivered,Yes,2,2.4,70.1,Bluedart,Weather,Yes,Customer_4361,customer4361@email.com,Occasional,Seller_118,East
ORD008233,2024-12-26,06-01-2025,CUST00948,SELL0271,East,Beauty,Credit Card,18388.63,33.4,12246.83,4,Delivered,No,11,2.2,29.1,Shopee Express,,No,Customer_4441,customer4441@email.com,Premium,Seller_489,West
ORD008234,2025-02-13,17-02-2025,CUST01032,SELL0051,West,Fashion,Upi,9073.81,23.83,6911.52,1,Delivered,No,4,3.1,48.8,Bluedart,High Demand,Yes,Customer_1772,customer1772@email.com,Regular,Seller_465,East
ORD008235,2025-09-17,21-09-2025,CUST04001,SELL0244,South,Home,Credit Card,2564.51,7.62,2369.09,1,Delivered,No,4,4.5,99.8,Bluedart,Logistics Issue,Yes,Customer_650,customer650@email.com,Regular,Seller_285,South
ORD008236,2024-10-27,09-11-2024,CUST03636,SELL0216,South,Toys,Wallet,4627.29,13.24,4014.64,3,Cancelled,No,13,4.7,14.2,Ecom Express,Weather,No,Customer_3597,customer3597@email.com,Occasional,Seller_154,West
ORD008237,2024-11-05,15-11-2024,CUST03241,SELL0014,South,Home,Credit Card,12416.64,26.34,9146.1,4,Delivered,No,10,2.2,85.5,Ecom Express,High Demand,Yes,Customer_4442,customer4442@email.com,Regular,Seller_467,South
ORD008238,2025-03-02,17-10-2024,CUST03589,SELL0110,West,Sports,Credit Card,810.06,49.16,411.83,2,Delivered,No,4,1.5,67.8,Shopee Express,,No,Customer_1499,customer1499@email.com,Premium,Seller_166,North
ORD008239,2024-08-29,05-09-2024,CUST02149,SELL0290,Weast,Electronics,Credit Card,492.81,19.33,397.55,1,Delivered,No,7,2.8,95.7,Shopee Express,,No,Customer_1382,customer1382@email.com,Occasional,Seller_429,North
ORD008240,2024-08-15,26-08-2024,CUST00712,SELL0251,South,Electronics,Upi,17762.73,14.85,15124.96,3,Shipped,No,11,1.7,17.8,Bluedart,Incorrect Address,Yes,Customer_4443,customer4443@email.com,Regular,Seller_127,East
ORD008241,2025-07-02,16-07-2025,CUST00548,SELL0199,North,Toys,Upi,7703.53,2.91,7479.36,4,Delivered,No,14,2.4,92.8,Xpressbees,Incorrect Address,No,Customer_46,customer46@email.com,Regular,Seller_72,East
ORD008242,2025-08-27,05-09-2025,CUST01890,SELL0260,East,Electronics,Debit Card,14295.57,14.87,12169.82,3,Returned,No,9,2.7,63.6,Xpressbees,High Demand,No,Customer_4444,customer4444@email.com,Occasional,Seller_173,South
ORD008243,2024-11-30,06-12-2024,CUST01159,SELL0447,East,Beauty,Wallet,10772.46,14.66,9193.22,4,Cancelled,No,6,3.7,8.4,Delhivery,Weather,Yes,Customer_4445,customer4445@email.com,Regular,Seller_110,West
ORD008244,2024-09-24,26-09-2024,CUST03003,SELL0332,South,Home,Upi,10077.56,39.01,6146.3,3,Delivered,No,2,3,22.7,Bluedart,Weather,Yes,Customer_4446,customer4446@email.com,Premium,Seller_216,South
ORD008245,2025-06-30,01-07-2025,CUST00494,SELL0149,West,Toys,Credit Card,1394.07,9.55,1260.94,3,Pending,No,1,3.1,60.2,Ecom Express,Logistics Issue,Yes,Customer_4289,customer4289@email.com,Regular,Seller_122,West
ORD008246,2024-12-09,16-12-2024,CUST00441,SELL0137,East,Fashion,Cod,16445.07,48.68,8439.61,4,Delivered,No,7,2.8,35.1,Xpressbees,,No,Customer_4447,customer4447@email.com,Occasional,Seller_141,West
ORD008247,2025-03-30,05-04-2025,CUST05870,SELL0120,East,Beauty,Credit Card,6739.16,26.05,4983.61,1,Cancelled,No,6,2.6,27.5,Ecom Express,Weather,No,Customer_675,customer675@email.com,Regular,Seller_191,North
ORD008248,2025-04-13,20-04-2025,CUST03167,SELL0391,East,Home,Credit Card,7369.61,32.19,4997.33,1,Delivered,No,7,3.3,94.5,Ecom Express,Weather,No,Customer_89,customer89@email.com,Occasional,Seller_147,West
ORD008249,2025-07-17,23-07-2025,CUST04351,SELL0045,North,Beauty,Wallet,14300.88,49.92,7161.88,4,Delivered,No,6,4.5,12.6,Xpressbees,Logistics Issue,No,Customer_460,customer460@email.com,Premium,Seller_307,North
ORD008250,2025-01-28,07-02-2025,CUST02458,SELL0155,West,Groceries,Credit Card,3221.69,2.65,3136.32,1,Pending,No,10,3.7,42.9,Ecom Express,Weather,Yes,Customer_520,customer520@email.com,Occasional,Seller_354,East
ORD008251,2024-09-29,08-10-2024,CUST04339,SELL0376,North,Groceries,Cod,8649.86,11.77,7631.77,1,Delivered,No,9,3.3,56.6,Xpressbees,Logistics Issue,Yes,Customer_2272,customer2272@email.com,Occasional,Seller_157,North
ORD008252,2024-10-12,18-10-2024,CUST01564,SELL0007,North,Sports,Wallet,-50,21.58,5562.21,1,Delivered,Yes,6,1.5,49.6,Shopee Express,Logistics Issue,No,Customer_1342,customer1342@email.com,Regular,Seller_344,East
ORD008253,2024-11-07,08-11-2024,CUST02610,SELL0184,West,Sports,Wallet,11910.98,1.34,11751.37,1,Delivered,No,1,2.2,36.4,Xpressbees,Weather,Yes,Customer_4448,customer4448@email.com,Regular,Seller_291,South
ORD008254,2024-09-21,30-09-2024,CUST01751,SELL0008,South,Beauty,Upi,4065.29,3.67,3916.09,1,Delivered,No,9,2.2,86.7,Shopee Express,Logistics Issue,Yes,Customer_3951,customer3951@email.com,Regular,Seller_329,West
ORD008255,2025-07-22,02-08-2025,CUST03148,SELL0097,North,Electronics,Credit Card,12672.14,2.66,12335.06,2,Delivered,No,11,3,50.5,Xpressbees,Logistics Issue,No,Customer_20,customer20@email.com,Occasional,Seller_70,North
ORD008256,2024-10-11,19-10-2024,CUST01899,SELL0081,East,Electronics,Credit Card,0,12.57,8670.58,1,Delivered,No,8,2.4,88.8,Shopee Express,Weather,Yes,Customer_2134,customer2134@email.com,Premium,Seller_413,East
ORD008257,2025-05-21,27-05-2025,CUST00928,SELL0228,West,Sports,Credit Card,8531.31,30.87,5897.69,4,Delivered,No,6,2.2,56.3,Shopee Express,Incorrect Address,Yes,Customer_3001,customer3001@email.com,Occasional,Seller_217,South
ORD008258,2024-09-29,12-10-2024,CUST02085,SELL0490,East,Beauty,Cod,2628.67,38.29,1622.15,3,Shipped,No,13,2.7,46.5,Shopee Express,Incorrect Address,No,Customer_1761,customer1761@email.com,Premium,Seller_459,North
ORD008259,2025-07-17,22-07-2025,CUST00788,SELL0148,South,Groceries,Upi,8517.82,29.53,6002.51,2,Delivered,No,5,3.8,16.8,Ecom Express,High Demand,Yes,Customer_3508,customer3508@email.com,Regular,Seller_60,South
ORD008260,2024-10-07,09-10-2024,CUST02421,SELL0416,West,Toys,Wallet,2598.62,40.97,1533.97,1,Delivered,Yes,2,1.6,18.7,Ecom Express,High Demand,Yes,Customer_4449,customer4449@email.com,Premium,Seller_197,West
ORD008261,2025-03-20,27-03-2025,CUST01942,SELL0159,East,Sports,Credit Card,19069.13,19.62,15327.77,2,Delivered,No,7,1.7,52.7,Delhivery,,Yes,Customer_3547,customer3547@email.com,Occasional,Seller_448,East
ORD008262,2024-10-22,04-11-2024,CUST04741,SELL0228,West,Beauty,Upi,5953.92,4.11,5709.21,1,Delivered,No,13,2,40.4,Xpressbees,Weather,Yes,Customer_11,customer11@email.com,Regular,Seller_217,South
ORD008263,2024-10-25,31-10-2024,CUST05559,SELL0147,South,Sports,Upi,18639.5,48.48,9603.07,3,Delivered,No,6,1.1,18,Bluedart,High Demand,No,Customer_549,customer549@email.com,Occasional,Seller_292,North
ORD008264,2025-01-24,07-02-2025,CUST04404,SELL0058,North,Groceries,Cod,3323.38,15.37,2812.58,1,Shipped,No,14,1,85.4,Bluedart,High Demand,No,Customer_2634,customer2634@email.com,Occasional,Seller_34,North
ORD008265,2024-11-29,12-12-2024,CUST04912,SELL0417,East,Sports,Upi,9974.46,22.51,7729.21,2,Returned,No,13,4.9,8.4,Delhivery,High Demand,No,Customer_4450,customer4450@email.com,Premium,Seller_230,East
ORD008266,2024-08-20,,CUST00866,SELL0467,South,Toys,Upi,13544.75,25.445,7381.89,4,Delivered,No,3,3,72.8,Other,Weather,No,Customer_2423,customer2423@email.com,Regular,Seller_59,North
ORD008267,2024-12-11,13-12-2024,CUST04071,SELL0108,East,Toys,Cod,8461.77,3.84,8136.84,4,Returned,No,2,4.5,85,Ecom Express,Logistics Issue,Yes,Customer_560,customer560@email.com,Occasional,Seller_199,East
ORD008268,2025-05-18,24-05-2025,CUST01138,SELL0413,West,Beauty,Debit Card,3341.81,11.1,2970.87,4,Delivered,Yes,6,3.8,15.9,Bluedart,Weather,Yes,Customer_4451,customer4451@email.com,Occasional,Seller_385,East
ORD008269,2024-11-04,14-11-2024,CUST04467,SELL0408,South,Electronics,Debit Card,10710.51,26.38,7885.08,4,Delivered,No,10,2.1,87.9,Shopee Express,,No,Customer_3827,customer3827@email.com,Regular,Seller_336,East
ORD008270,2025-08-25,02-09-2025,CUST02228,SELL0246,South,Home,Wallet,4026.5,37.08,2533.47,3,Delivered,No,8,4.4,61,Xpressbees,Weather,Yes,Customer_2944,customer2944@email.com,Regular,Seller_93,North
ORD008271,2024-08-24,06-09-2024,CUST05804,SELL0350,West,Home,Wallet,16802.58,19,13610.09,4,Delivered,No,13,2.3,35.7,Delhivery,,No,Customer_4452,customer4452@email.com,Regular,Seller_402,South
ORD008272,2025-04-12,18-04-2025,CUST00549,SELL0192,East,Home,Cod,13664.56,33.27,9118.36,2,Delivered,No,6,2.9,37.3,Delhivery,Incorrect Address,Yes,Customer_2709,customer2709@email.com,Occasional,Seller_479,West
ORD008273,2024-11-17,19-11-2024,CUST03037,SELL0347,South,Toys,Credit Card,8733.14,39.32,5299.27,4,Cancelled,No,2,1.1,70.6,Ecom Express,Incorrect Address,Yes,Customer_315,customer315@email.com,Occasional,Seller_167,West
ORD008274,2024-08-10,14-08-2024,CUST00662,SELL0078,South,Fashion,Debit Card,12737.16,40.22,7614.27,2,Delivered,No,4,3,41.4,Bluedart,,No,Customer_4204,customer4204@email.com,Premium,Seller_36,East
ORD008275,2025-04-28,02-05-2025,CUST05571,SELL0107,West,Home,Wallet,15545.44,33.42,10350.15,1,Delivered,No,4,4.6,80.7,Shopee Express,Weather,No,Customer_781,customer781@email.com,Regular,Seller_494,West
ORD008276,2025-08-11,17-08-2025,CUST02063,SELL0327,North,Beauty,Debit Card,18330.37,8.68,16739.29,1,Delivered,No,6,2.2,25.3,Bluedart,High Demand,Yes,Customer_1352,customer1352@email.com,Premium,Seller_57,East
ORD008277,2025-08-20,22-08-2025,CUST05294,SELL0224,South,Groceries,Cod,14939.82,16,12549.45,2,Delivered,No,2,3.5,47.1,Delhivery,Logistics Issue,Yes,Customer_1375,customer1375@email.com,Premium,Seller_400,North
ORD008278,2025-02-15,21-02-2025,CUST04457,SELL0027,North,Home,Upi,1714.48,34.41,1124.53,4,Delivered,No,6,2.8,72,Shopee Express,Logistics Issue,No,Customer_3676,customer3676@email.com,Regular,Seller_46,South
ORD008279,2024-12-06,13-12-2024,CUST03610,SELL0100,West,Beauty,Debit Card,889.58,6.91,828.11,1,Delivered,Yes,7,2.4,63.7,Bluedart,Logistics Issue,No,Customer_3213,customer3213@email.com,Premium,Seller_396,East
ORD008280,2025-09-26,28-09-2025,CUST03895,SELL0139,West,Electronics,Upi,8108.25,12.29,7111.75,2,Pending,No,2,2.1,7.5,Ecom Express,Incorrect Address,Yes,Customer_4453,customer4453@email.com,Occasional,Seller_478,West
ORD008281,2024-09-09,15-09-2024,CUST02357,SELL0328,North,Electronics,Credit Card,14033.01,20.95,11093.09,4,Delivered,No,6,3.1,67.4,Ecom Express,Incorrect Address,No,Customer_4454,customer4454@email.com,Occasional,Seller_23,North
ORD008282,2025-06-07,13-06-2025,CUST02167,SELL0056,East,Sports,Upi,6139.95,41.79,3574.06,2,Pending,No,6,1.7,5.9,Shopee Express,Weather,Yes,Customer_1699,customer1699@email.com,Regular,Seller_26,North
ORD008283,2025-01-28,05-02-2025,CUST01203,SELL0139,East,Electronics,Cod,1726.02,11.18,1533.05,4,Delivered,No,8,3.7,20,Xpressbees,,No,Customer_1583,customer1583@email.com,Regular,Seller_478,West
ORD008284,2024-09-29,07-10-2024,CUST01732,SELL0164,East,Toys,Cod,10932.15,4.06,10488.3,2,Delivered,No,8,4.1,36.4,Delhivery,Logistics Issue,Yes,Customer_3144,customer3144@email.com,Premium,Seller_286,West
ORD008285,2024-12-11,25-12-2024,CUST02616,SELL0264,North,Home,Cod,16799.95,48.89,8586.45,4,Delivered,No,14,2.9,2.3,Ecom Express,,Yes,Customer_1394,customer1394@email.com,Occasional,Seller_120,East
ORD008286,2025-04-08,20-04-2025,CUST04969,SELL0230,East,Sports,Credit Card,19492.93,33.65,12933.56,3,Delivered,No,12,1.4,15.3,Bluedart,High Demand,Yes,Customer_811,customer811@email.com,Regular,Seller_382,South
ORD008287,2024-10-06,19-08-2024,CUST00525,SELL0297,South,Toys,Upi,546.02,48.43,281.58,3,Delivered,No,11,2.6,7.9,Xpressbees,Incorrect Address,No,Customer_3606,customer3606@email.com,Premium,Seller_464,East
ORD008288,2024-09-28,06-10-2024,CUST03315,SELL0030,West,Fashion,Debit Card,19227.7,13.88,16558.9,4,Delivered,No,8,2.6,24,Bluedart,High Demand,Yes,Customer_3704,customer3704@email.com,Occasional,Seller_277,North
ORD008289,2025-08-27,03-09-2025,CUST01598,SELL0147,East,Electronics,Debit Card,7833.33,116.6290368,4295.01,1,Delivered,No,7,3,18.6,Bluedart,High Demand,No,Customer_2478,customer2478@email.com,Occasional,Seller_292,North
ORD008290,2025-03-20,25-03-2025,CUST05752,SELL0114,East,Beauty,Debit Card,6018.86,18.11,4928.84,2,Delivered,Yes,5,3.9,20.2,Shopee Express,High Demand,Yes,Customer_2756,customer2756@email.com,Regular,Seller_158,North
ORD008291,2025-05-30,05-06-2025,CUST05797,SELL0216,South,Electronics,Wallet,10456.21,13.24,9071.81,1,Delivered,No,6,2.3,8.8,Bluedart,Incorrect Address,No,Customer_4148,customer4148@email.com,Occasional,Seller_154,West
ORD008292,2025-08-18,19-08-2025,CUST03999,SELL0175,West,Home,Upi,2234.93,2.77,2173.02,4,Cancelled,No,1,4.1,2.7,Bluedart,High Demand,No,Customer_423,customer423@email.com,Occasional,Seller_17,North
ORD008293,2025-08-22,24-08-2025,CUST00399,SELL0065,South,Electronics,Cod,7401.89,9.21,6720.18,1,Delivered,No,2,2,90.5,Bluedart,Logistics Issue,Yes,Customer_1846,customer1846@email.com,Occasional,Seller_373,North
ORD008294,2025-02-11,13-02-2025,CUST01996,SELL0132,South,Beauty,Upi,15062.07,18.98,12203.29,2,Shipped,No,2,1.4,89.3,Xpressbees,High Demand,No,Customer_3628,customer3628@email.com,Regular,Seller_90,East
ORD008295,2024-10-21,26-10-2024,CUST00458,SELL0248,East,Beauty,Upi,6642.46,28.9,4722.79,3,Delivered,Yes,5,4.4,86.2,Xpressbees,Weather,No,Customer_4303,customer4303@email.com,Regular,Seller_443,North
ORD008296,2024-08-09,16-08-2024,CUST00262,SELL0168,East,Toys,Credit Card,16646.4,0.37,16584.81,3,Pending,No,7,1.9,48.1,Ecom Express,Logistics Issue,Yes,Customer_978,customer978@email.com,Regular,Seller_417,South
ORD008297,2024-11-07,13-11-2024,CUST03943,SELL0495,East,Home,Upi,208.24,9.47,188.52,4,Delivered,No,6,3.1,18.1,Shopee Express,Weather,Yes,Customer_961,customer961@email.com,Premium,Seller_62,North
ORD008298,2024-12-05,10-12-2024,CUST05379,SELL0365,East,Groceries,Cod,9813.31,35.25,6354.12,4,Delivered,No,5,2.8,35.6,Delhivery,,Yes,Customer_3701,customer3701@email.com,Occasional,Seller_466,South
ORD008299,2025-06-11,21-06-2025,CUST03749,SELL0041,South,Toys,Wallet,10360.94,43.6,5843.57,1,Delivered,No,10,1.4,14.5,Bluedart,Logistics Issue,Yes,Customer_255,customer255@email.com,Regular,Seller_296,West
ORD008300,2024-11-17,02-10-2025,CUST01418,SELL0320,West,Electronics,Debit Card,18519.38,33.73,12272.79,3,Delivered,No,12,2.1,82.1,Shopee Express,Logistics Issue,Yes,Customer_1964,customer1964@email.com,Occasional,Seller_383,West
ORD008301,2025-07-18,29-07-2025,CUST00987,SELL0448,North,Electronics,Credit Card,14905.4,3.78,14341.98,1,Returned,No,11,3.6,38.5,Ecom Express,High Demand,No,Customer_3403,customer3403@email.com,Premium,Seller_207,West
ORD008302,2025-03-18,26-03-2025,CUST03085,SELL0294,West,Electronics,Debit Card,2226.17,32.85,1494.87,4,Delivered,No,8,4.1,51.9,Shopee Express,Logistics Issue,No,Customer_218,customer218@email.com,Occasional,Seller_89,North
ORD008303,2025-03-05,08-03-2025,CUST05661,SELL0386,East,Beauty,Credit Card,13018.9,10.1,11703.99,3,Delivered,Yes,3,3.8,5.3,Xpressbees,Logistics Issue,Yes,Customer_2727,customer2727@email.com,Regular,Seller_85,West
ORD008304,2025-06-15,19-06-2025,CUST02212,SELL0346,South,Toys,Debit Card,10045.02,2.52,9791.89,4,Delivered,No,4,2,40.4,Other,Incorrect Address,No,Customer_4455,customer4455@email.com,Regular,Seller_431,East
ORD008305,2025-06-13,21-06-2025,CUST04124,SELL0240,North,Fashion,Credit Card,3832.32,43.12,2179.82,3,Returned,No,8,2.9,54.5,Delhivery,Logistics Issue,Yes,Customer_2965,customer2965@email.com,Occasional,Seller_472,East
ORD008306,2024-12-06,15-12-2024,CUST03814,SELL0152,North,Toys,Credit Card,5470.16,9.51,4949.95,3,Delivered,No,9,2.6,69.5,Shopee Express,Weather,Yes,Customer_2873,customer2873@email.com,Premium,Seller_484,North
ORD008307,2025-02-24,10-03-2025,CUST00245,SELL0239,North,Fashion,Wallet,18159.29,8.44,16626.65,4,Shipped,Yes,14,4.9,36.8,Bluedart,High Demand,Yes,Customer_1995,customer1995@email.com,Regular,Seller_74,South
ORD008308,2025-02-28,07-03-2025,CUST02344,SELL0006,West,Electronics,Cod,16623.11,23.06,12789.82,1,Cancelled,Yes,7,2.9,60.8,Ecom Express,High Demand,No,Customer_1809,customer1809@email.com,Premium,Seller_308,West
